Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2000-01-26,0.8289846181869507,3.2406249046325684,,30.514610290527344,0.8590780017187402,3.5,,31.781254491266214,0.825693381941166,3.237499952316284,,30.43784397533105,0.8275740740175825,3.4312500953674316,,31.45499765168196,367158400,131160000,,49365000
2000-01-27,0.8275741338729858,3.346874952316284,,30.322696685791016,0.8501446000592142,3.387500047683716,,31.07116831284535,0.8050037179108727,3.231250047683716,,29.862098761449886,0.8186398162695369,3.2593750953674316,,30.672943024092085,340144000,135680000,,63654800
2000-01-28,0.764565646648407,3.0843749046325684,,30.169174194335938,0.8341568996583991,3.3218750953674316,,30.783304966739724,0.7570427253913992,3.0,,29.862108808134046,0.8139382232211089,3.25,,30.130791021060702,423348800,275558000,,58225400
2000-01-31,0.7805526852607727,3.2281250953674316,,30.054019927978516,0.7814930818031166,3.237499952316284,,30.149977846011655,0.7109614828346423,2.921875,,29.132823914860403,0.7598638608809525,3.018749952316284,,29.977253593552007,701680000,213958000,,73194200
2000-02-01,0.7542206048965454,3.371875047683716,,31.608539581298828,0.7899570213318803,3.53125,,31.70449750352499,0.7523399126929733,3.21875,,29.996446487899252,0.7824332480352951,3.375,,30.24593708568728,318035200,268092000,,70196600
2000-02-02,0.7434054613113403,3.471874952316284,,30.956026077270508,0.7683268132715775,3.612499952316284,,31.91560531091187,0.7297693152474993,3.387500047683716,,30.86006815390637,0.7579828071174942,3.3968749046325684,,31.455007278764015,464195200,280518000,,49915600
2000-02-03,0.7772610187530518,4.209374904632568,,31.819644927978516,0.784314591614454,4.296875,,31.99236917668286,0.7542203619325967,3.8687500953674316,,30.744916269373693,0.754690559944078,4.056250095367432,,31.339855348244217,475193600,875000000,,49186000
2000-02-04,0.8125273585319519,3.9281249046325684,,32.72166061401367,0.8275739987044196,4.137499809265137,,33.1630671794813,0.7796120358469827,3.893749952316284,,31.977986509149726,0.7819629760647238,4.137499809265137,,32.049954970910754,425320000,220460000,,55365400
2000-02-07,0.8581374287605286,3.75,,32.740848541259766,0.8595480228635578,3.84375,,32.817614891884055,0.7970103784692967,3.65625,,32.01156821032901,0.8125272651713267,3.809375047683716,,32.79842330422798,441067200,202580000,,40005800
2000-02-08,0.8642510175704956,4.15625,,33.758018493652344,0.873654579850873,4.199999809265137,,33.77721009029456,0.8369787181719296,3.671875,,32.68328908168843,0.8576675395814957,3.700000047683716,,32.68328908168843,408643200,389456000,,56229000
2000-02-09,0.8473226428031921,4.012499809265137,,31.934799194335938,0.8811783183817581,4.186718940734863,,33.60446718105903,0.8459121486971228,4.000781059265137,,31.89641602222736,0.8586079014787922,4.027344226837158,,33.60446718105903,299364800,191608000,,55090000
2000-02-10,0.8539061546325684,3.809375047683716,,32.548927307128906,0.8567272434056153,3.9937500953674316,,32.721651567603054,0.8275742014238793,3.7750000953674316,,31.474198575289744,0.8492042730453311,3.924999952316284,,31.90121133035084,302982400,199592000,,54527800
2000-02-11,0.8181694746017456,3.809375047683716,,30.687345504760742,0.8586076623858186,3.956249952316284,,32.203480773601335,0.8144079906192822,3.7750000953674316,,30.4378548909009,0.8548461784033552,3.856250047683716,,32.203480773601335,212251200,166180000,,115559000
2000-02-14,0.871303379535675,3.721874952316284,,30.591381072998047,0.871773577572188,3.7874999046325684,,31.24389484745346,0.817229048389552,3.6781249046325684,,30.418656838583377,0.8224010761188899,3.784374952316284,,31.085564299240016,367539200,103394000,,81028600
2000-02-15,0.8952844142913818,3.690624952316284,,30.265127182006836,0.9023379877714219,3.809375047683716,,30.706533602543395,0.866601629938005,3.53125,,30.130786097495708,0.8670718279907252,3.671875,,30.629767268537037,485744000,128490000,,71027600
2000-02-16,0.8586077094078064,3.534374952316284,,29.97726058959961,0.8887018932243794,3.671875,,30.764115701106384,0.8435610695164731,3.53125,,29.82372788491536,0.8858800016093907,3.637500047683716,,30.47624187982342,378246400,85204000,,65202600
2000-02-17,0.8642510175704956,3.450000047683716,,30.591381072998047,0.8689527987106843,3.565624952316284,,30.610572654599675,0.8510850660748791,3.4000000953674316,,29.82851570433326,0.8666019081405899,3.5625,,30.245932604168708,289497600,122592000,,80343400
2000-02-18,0.8369786739349365,3.237499952316284,,29.190406799316406,0.868012356426129,3.450000047683716,,30.725733915651258,0.8341567315002985,3.1937499046325684,,29.132832032453848,0.8623701791768142,3.421875,,30.706542326697072,233441600,174528000,,79063000
2000-02-22,0.8562572002410889,3.1781249046325684,,28.806568145751953,0.8797680187096203,3.325000047683716,,29.823722117587298,0.8026529881589566,3.153125047683716,,28.499502795763924,0.828514747846782,3.246875047683716,,29.20959141761124,422296000,113716000,,66296200
2000-02-23,0.8745947480201721,3.5218749046325684,,28.940914154052734,0.8952844680646042,3.5875000953674316,,29.401512257300258,0.8350969038408513,3.234375,,28.269208586816763,0.8519072134847667,3.2437500953674316,,28.710615102428974,473099200,168824000,,75847200
2000-02-24,0.8667188286781311,3.421875,,29.09444808959961,0.8962248891204309,3.5687499046325684,,29.43989668169248,0.840739957078501,3.28125,,28.250018197817035,0.8825887426009326,3.528125047683716,,28.94091538200278,376432000,117386000,,69733200
2000-02-25,0.830395519733429,3.456249952316284,,28.038888931274414,0.8802383009310967,3.46875,,29.080031795423377,0.8285148268476191,3.2593750953674316,,27.789398475349316,0.8637810579131343,3.371875047683716,,29.075233902040203,249144000,97410000,,65301400
2000-02-28,0.852025032043457,3.2874999046325684,,28.115665435791016,0.8651909784398836,3.359375,,28.288389660311235,0.8153483307594268,3.206249952316284,,27.060128508167463,0.8285142771558534,3.328125,,27.712642245243842,328328000,101154000,,76131800
2000-02-29,0.8623701333999634,3.4437499046325684,,27.4439754486084,0.8821186567583591,3.4484379291534424,,28.173255915074915,0.8468524893922198,3.293750047683716,,27.29044271882597,0.8543761620950499,3.299999952316284,,28.173255915074915,368961600,142970000,,58437400
2000-03-01,0.9803925156593323,3.293750047683716,,27.88536834716797,0.9935584635187414,3.424999952316284,,28.892926391370526,0.8915229702975842,3.25,,27.309620893337936,0.8919931683713902,3.3812499046325684,,27.520728293075614,1077003200,111534000,,106889800
2000-03-02,0.9178547263145447,3.128124952316284,,28.672218322753906,0.9625246414574533,3.25,,29.286348835691072,0.9079800660265369,3.109375,,27.981321495699596,0.9554718723202502,3.246875047683716,,28.192428859521748,311259200,159602000,,106932600
2000-03-03,0.962995171546936,3.125,,29.516653060913086,0.9647588417523283,3.237499952316284,,30.361082667337126,0.9028084944004997,3.1031250953674316,,28.825756110202505,0.9394843568411665,3.1624999046325684,,29.094438257701064,323366400,121190000,,101435200
2000-03-06,0.9455974698066711,3.1968750953674316,,27.827791213989258,0.9714591705654348,3.362499952316284,,29.90048186992777,0.9404245872345158,3.140625,,27.67425857280863,0.9479483600105377,3.143749952316284,,29.478267106681038,210560000,153316000,,93609400
2000-03-07,0.9244377613067627,3.174999952316284,,28.518692016601562,0.9587636389687608,3.2906250953674316,,29.938869142596527,0.9112718088449631,3.106250047683716,,28.230818274845827,0.951239864468534,3.2437500953674316,,29.516654321354782,273011200,83576000,,135061000
2000-03-08,0.9178547263145447,3.1812500953674316,,29.34392738342285,0.9324312661767529,3.237499952316284,,29.535843193647985,0.8919930326058052,3.028125047683716,,27.94294196877938,0.9244372974495082,3.1624999046325684,,28.80656311479248,271230400,118814000,,94290000
2000-03-09,0.9197357892990112,3.440624952316284,,30.706544876098633,0.9404246079411542,3.450000047683716,,30.706544876098636,0.8896424051521015,3.109375,,29.171217632293704,0.9093909279609277,3.1500000953674316,,29.267175585031513,276718400,166250000,,88198800
2000-03-10,0.9460679292678833,3.34375,,31.013595581054688,0.962525169723133,3.426563024520874,,31.474193535228764,0.9103314552095807,3.25,,30.552997626880604,0.9155043392106332,3.362499952316284,,30.572189208304525,248606400,74270000,,85589000
2000-03-13,0.9126821756362915,3.265625,,30.092411041259766,0.9517098250371835,3.331249952316284,,30.78330823353359,0.8990460283416609,3.1500000953674316,,29.938878331865585,0.9187953538953644,3.200000047683716,,29.97726150921413,303956800,112686000,,61831800
2000-03-14,0.859548032283783,3.28125,,29.20958709716797,0.934782229808264,3.346874952316284,,30.476231478516908,0.857667240125798,3.168750047683716,,29.20958709716797,0.911976670634765,3.3031249046325684,,30.284315663161006,428579200,96106000,,73489200
2000-03-15,0.8745947480201721,3.1875,,29.286361694335938,0.904688931924897,3.2562499046325684,,29.67019343344912,0.8586077119228409,3.0999999046325684,,28.76818884653314,0.8698929681069802,3.237499952316284,,29.036871063912365,443609600,121654000,,53208000
2000-03-16,0.9145628809928894,3.3125,,29.286361694335938,0.917854971023637,3.3187499046325684,,29.689385020404778,0.8614288854026501,3.0,,28.633847737843524,0.8825888056268255,3.112499952316284,,29.45908597693687,378100800,194062000,,77300800
2000-03-17,0.9404246807098389,3.2406249046325684,,30.514610290527344,0.9404246807098389,3.3187499046325684,,30.55299344812549,0.8999864320957931,3.2249999046325684,,29.01766714419959,0.9037488210988874,3.3031249046325684,,29.247966089788473,305043200,105970000,,81161600
2000-03-20,0.925378143787384,3.2093749046325684,,29.900493621826172,0.9498292553884886,3.2249999046325684,,30.629773954065836,0.9206762619250223,3.1187500953674316,,29.63181139415893,0.9291404327735782,3.174999952316284,,30.32270855101756,204489600,116270000,,47773000
2000-03-21,1.0151883363723755,3.6187500953674316,,31.55097007751465,1.02882437859308,3.6500000953674316,,31.666119603344995,0.9150335589740478,3.112499952316284,,29.63181131367556,0.9220863274963703,3.2562499046325684,,29.70857766422912,524328000,341658000,,81648800
2000-03-22,1.084779977798462,3.534374952316284,,31.70448112487793,1.0861913759639001,3.700000047683716,,32.43376095704824,0.9897972306730939,3.4625000953674316,,31.051967590830802,0.9989666479054636,3.543750047683716,,31.57014010316234,567996800,231328000,,93975800
2000-03-23,1.0631508827209473,3.3843750953674316,,34.35295486450195,1.1313315370894292,3.546875,,34.660020382843875,1.0532762172873826,3.375,,32.74086089320689,1.0683228625442418,3.4749999046325684,,32.798435677896,562564800,108842000,,148224000
2000-03-24,1.0434014797210693,3.6343750953674316,,34.29534912109375,1.0828993351387686,3.762500047683716,,35.312502732407665,1.019420466734768,3.565624952316284,,33.64283548364709,1.071614075743619,3.731250047683716,,34.58322278467316,446913600,194920000,,112196800
2000-03-27,1.049984335899353,3.65625,,31.954004287719727,1.0890119737176331,3.7562499046325684,,33.23984109689523,1.0297648182256427,3.5875000953674316,,31.915621099386126,1.0354078971374348,3.612499952316284,,33.09110624210254,279182400,94972000,,111434000
2000-03-28,1.0466933250427246,3.5062499046325684,,32.03075408935547,1.0683225383000041,3.637500047683716,,32.990333301139636,1.031645780318684,3.473438024520874,,31.435814978049287,1.0325861765277737,3.6187500953674316,,31.819646662762953,202966400,103952000,,81114400
2000-03-29,1.0227128267288208,3.3125,,32.913570404052734,1.049044737275688,3.4937500953674316,,33.450934818812776,1.0068429045516585,3.25,,32.28024805808553,1.0485746393853705,3.4749999046325684,,32.29943964432697,239836800,117730000,,64363800
2000-03-30,0.9460679292678833,3.325000047683716,,31.742877960205078,1.0358786095361867,3.3687500953674316,,33.35497091586241,0.9437169379663835,3.200000047683716,,31.474195800928857,1.0048441180808836,3.2249999046325684,,32.60649918645008,414400000,100680000,,64178400
2000-03-31,1.021772027015686,3.3499999046325684,,32.62570571899414,1.032586181681321,3.356250047683716,,33.23983665017521,0.9479483125800533,3.1500000953674316,,31.97319160461426,0.9587633712796473,3.3375000953674316,,32.548939352596506,404633600,102310000,,64281400
2000-04-03,1.0029629468917847,3.1781249046325684,,27.904565811157227,1.0495143651786705,3.284374952316284,,29.63180853674467,0.9738099626070068,3.0999999046325684,,27.635883609399176,1.0194201811421506,3.2718749046325684,,28.998486204029273,328563200,97308000,,260118200
2000-04-04,0.9578232169151306,3.1968750953674316,,27.194480895996094,1.0006123603768657,3.2718749046325684,,28.25001826316602,0.8783573060281831,2.7874999046325684,,26.08136876334417,0.9977912714714124,3.143749952316284,,28.115677143708027,660329600,286360000,,181244400
2000-04-05,0.9808634519577026,3.109375,,26.522762298583984,0.9996715745530581,3.246875047683716,,27.1752759875506,0.9329015440059195,3.0250000953674316,,26.36922966588596,0.9514745173559362,3.0875000953674316,,27.098509671201583,457665600,98000000,,82887600
2000-04-06,0.9418361186981201,3.2125000953674316,,26.40761947631836,1.01189755857643,3.2750000953674316,,27.021750161814133,0.9272587692104444,3.09375,,26.182118365237876,0.9827445672211064,3.171875,,26.983366993970648,259627200,120654000,,66421400
2000-04-07,0.9912076592445374,3.378124952316284,,27.3480167388916,0.9921479550251862,3.4312500953674316,,27.443974692361397,0.9441868433189398,3.206249952316284,,26.100563343784266,0.9573527923159703,3.2562499046325684,,26.714694245990955,242435200,121046000,,82613600
2000-04-10,0.9404246807098389,3.168750047683716,,26.42681312561035,0.9987315649863003,3.421875,,27.21366812789795,0.9385439884494551,3.1624999046325684,,26.4076215401887,0.9907375932852843,3.362499952316284,,27.21366812789795,212262400,90472000,,60685400
2000-04-11,0.898576021194458,3.168750047683716,,25.755102157592773,0.9394843713243436,3.299999952316284,,26.42680750447485,0.8882311580982719,3.0625,,25.639952669555846,0.9291404122623353,3.125,,26.138933784382534,541822400,94132000,,71961800
2000-04-12,0.8219308853149414,2.8187499046325684,,24.373323440551758,0.8952843913096932,3.21875,,25.256136730524496,0.789016470004295,2.8125,,24.181407507948986,0.8952843913096932,3.200000047683716,,25.217753544003944,941136000,173910000,,153003800
2000-04-13,0.8562572002410889,2.4000000953674316,,24.334932327270508,0.9028086388894672,2.9375,,25.256128503697152,0.8162891403238318,2.3968749046325684,,24.258165979234956,0.8388596124391227,2.893749952316284,,24.83391358950161,529827200,213580000,,94316200
2000-04-14,0.8416804075241089,2.34375,,22.76121711730957,0.8877607779668052,2.6187500953674316,,24.41169323205546,0.8200502893225963,2.0406250953674316,,22.492534959095124,0.8224012297201484,2.393749952316284,,24.29654373567784,667620800,401490000,,151217800
2000-04-17,0.9319614768028259,2.3531250953674316,,23.2985782623291,0.9324316750112289,2.5999999046325684,,23.336961422563583,0.8205206341541161,2.231250047683716,,22.41576557693607,0.8238127749747317,2.262500047683716,,22.799597179280866,409561600,243618000,,119772200
2000-04-18,0.9545318484306335,2.746875047683716,,24.73795509338379,0.9545318484306334,2.8125,,25.16016999800322,0.8981057558562339,2.356250047683716,,23.29858610036301,0.9291403428255046,2.3812499046325684,,23.490501966099114,390924800,214700000,,91794600
2000-04-19,0.9112715721130371,2.671875,,24.16219711303711,0.9799224055685729,2.765625,,25.025818137728667,0.9009267113194322,2.5843749046325684,,23.989472908098797,0.949358925337758,2.765625,,25.00662655940219,520150400,107476000,,53715400
2000-04-20,0.8943438529968262,2.6187500953674316,,24.238971710205078,0.93854356671892,2.684375047683716,,24.52684548348542,0.8807077101937687,2.4937500953674316,,23.79756525784188,0.9305504021954597,2.668750047683716,,24.143013785778294,722120000,98506000,,52387400
2000-04-24,0.9065699577331543,2.4906249046325684,,20.45823097229004,0.9065699577331543,2.578125,,20.880445870404845,0.8633106182130379,2.2437500953674316,,19.959249729063455,0.8651913105730389,2.46875,,20.650146835069496,443620800,133866000,,313645800
2000-04-25,0.9653462171554565,2.621875047683716,,21.30265998840332,0.9686383079731651,2.706249952316284,,21.341043159553596,0.9183253886731981,2.512500047683716,,20.765295592299452,0.9187955869131961,2.590625047683716,,21.110744132651938,391641600,143008000,,159517400
2000-04-26,0.9126821756362915,2.674999952316284,,20.880441665649414,0.9629949817280643,2.871875047683716,,21.84002078631345,0.9028083164452049,2.6226561069488525,,20.688525841516604,0.9526501208304627,2.6656250953674316,,21.494572302874396,366912000,240128000,,107091200
2000-04-27,0.9535905122756958,2.643749952316284,,21.436996459960938,0.9554721083349967,2.762500047683716,,21.475379622825685,0.8770637344320827,2.424999952316284,,20.68852478409838,0.8816483920948316,2.465625047683716,,20.707716365530754,326603200,225320000,,77669800
2000-04-28,0.9333717226982117,2.7593750953674316,,21.417810440063477,0.9592335213151584,2.78125,,21.801642168380024,0.9126821029978717,2.65625,,20.957212366083617,0.9564124332634037,2.700000047683716,,21.724875822716715,249580800,136676000,,78082600
2000-05-01,0.9352529048919678,2.996875047683716,,22.55011749267578,0.9413660852127869,3.015625,,22.722841796875,0.9169149711015825,2.762500047683716,,22.012752990722657,0.9394844885094302,2.799999952316284,,22.377393188476564,226195200,171570000,,107811000
2000-05-02,0.886820375919342,2.8062500953674316,,21.456192016601562,0.9498290335805522,3.0,,22.569303945906473,0.8839992876400147,2.793750047683716,,21.341042506673467,0.9272586197261806,2.9593749046325684,,22.3581965110383,236432000,148558000,,97716200
2000-05-03,0.8656613826751709,2.706249952316284,,21.667293548583984,0.9122120023804908,2.828125,,21.74405986762237,0.8397996817432248,2.6500000953674316,,21.12992931531529,0.8948143700938592,2.762500047683716,,21.609718809305196,489798400,108496000,,55354800
2000-05-04,0.8327459692955017,2.753124952316284,,21.628915786743164,0.8670718336427166,2.825000047683716,,21.878406385880396,0.8318055731839312,2.65625,,21.283467264860843,0.8661314375311461,2.7125000953674316,,21.590532617645128,399515200,94504000,,43317200
2000-05-05,0.8510848879814148,2.924999952316284,,21.840024948120117,0.8633104405114446,2.9312500953674316,,22.051132394894566,0.8329811559979213,2.706249952316284,,21.45619322671203,0.8336864029317258,2.731250047683716,,21.57134274313446,284076800,81242000,,36402200
2000-05-08,0.8285143971443176,2.800781011581421,,21.436996459960938,0.8553164416161985,2.9625000953674316,,21.91678599577027,0.8275740009650097,2.7718749046325684,,21.39861329709619,0.8433259383130595,2.840625047683716,,21.782444925743654,184900800,79000000,,36187600
2000-05-09,0.7932482957839966,2.8125,,20.822866439819336,0.8369786327799663,2.887500047683716,,21.62891288265105,0.7890166630550837,2.6500000953674316,,20.726908529958415,0.8299250577551727,2.825000047683716,,21.552146554762317,327140800,91036000,,60778400
2000-05-10,0.7471675872802734,2.6656250953674316,,20.32388687133789,0.7899567080710771,2.768749952316284,,20.842059624431492,0.7429351023545223,2.450000047683716,,20.189545787202512,0.7829031357345676,2.726562976837158,,20.80367645753567,535091200,174230000,,67740000
2000-05-11,0.7734997868537903,2.7437500953674316,,20.842060089111328,0.7843148468787308,2.7874999046325684,,20.9188264246145,0.7448169956809096,2.546875,,20.189546237334362,0.7626847770529647,2.6968750953674316,,20.458228411595467,499744000,111616000,,58390800
2000-05-12,0.8097062706947327,2.6875,,21.129926681518555,0.8313355347802032,2.825000047683716,,21.417800342029707,0.7881933256479867,2.65625,,20.957202485211862,0.7974807178422516,2.734375,,21.014777217314094,306913600,79392000,,37886000
2000-05-15,0.7598634362220764,2.8031249046325684,,21.30265998840332,0.8129973681178881,2.825000047683716,,21.321851573978456,0.7532800111912524,2.543750047683716,,20.88044510575028,0.8129973681178881,2.6812500953674316,,21.18751047495249,678932800,82508000,,33899600
2000-05-16,0.7951289415359497,2.953125,,21.341045379638672,0.8205204424430067,2.9937500953674316,,21.686493955927787,0.7730295304562059,2.799999952316284,,21.20670426663735,0.7863126016279959,2.856250047683716,,21.360236967210287,440451200,128644000,,48410600
2000-05-17,0.7626847624778748,3.049999952316284,,20.78447914123535,0.7800823453529453,3.1187500953674316,,21.225885438786978,0.7551609893000739,2.8499999046325684,,20.65013809415442,0.7796121471974182,2.859375,,21.149119126169307,398092800,139972000,,53242000
2000-05-18,0.7579828500747681,2.768749952316284,,20.32388687133789,0.7894867257962425,3.043750047683716,,20.899634374775225,0.7570424538648525,2.7562499046325684,,20.227928954098335,0.774910232973791,3.018749952316284,,20.899634374775225,373777600,94540000,,53640400
2000-05-19,0.70719975233078,2.6312499046325684,,19.97844123840332,0.7466975960118191,2.7874999046325684,,20.24712344525985,0.7024970684430054,2.612499952316284,,19.805716962566983,0.7466975960118191,2.731250047683716,,20.07439916942351,740667200,92218000,,66578000
2000-05-22,0.6766355633735657,2.59375,,19.709758758544922,0.7053192110640915,2.65625,,20.036015719494547,0.6470123730752781,2.34375,,19.172394352274953,0.7053192110640915,2.6500000953674316,,19.99763254761812,755507200,165456000,,69955000
2000-05-23,0.6456016898155212,2.3343749046325684,,19.40268898010254,0.7024971173545516,2.59375,,20.131969080244872,0.6441911457163276,2.325000047683716,,19.364305816937154,0.6808679039490272,2.5250000953674316,,19.613796377512163,517585600,116744000,,57963200
2000-05-24,0.6597080826759338,2.4281249046325684,,20.131975173950195,0.6752249238833302,2.487499952316284,,20.43904057221826,0.6244418633004777,2.0218749046325684,,19.34512009088827,0.6484228743951059,2.3218750953674316,,19.383503265671777,678462400,233332000,,85482400
2000-05-25,0.6565337181091309,2.2750000953674316,,18.884521484375,0.6970898806117458,2.5,,19.88248400184197,0.6470121325819127,2.2750000953674316,,18.769371963128812,0.6658211086531047,2.4749999046325684,,19.824909241218876,406750400,98390000,,94348800
2000-05-26,0.6498334407806396,2.325000047683716,,18.86533546447754,0.6761653432098919,2.387500047683716,,19.229975722692263,0.6413701746399817,2.200000047683716,,18.539078391338048,0.6620589956080027,2.3125,,19.057251389853707,181148800,72420000,,55822000
2000-05-30,0.6587677597999573,2.5875000953674316,,19.46027946472168,0.662999392875907,2.59375,,19.690578629984657,0.6150382730276654,2.3656249046325684,,19.038064328406218,0.6592379077700952,2.3656249046325684,,19.172405508142955,713059200,112264000,,68536400
2000-05-31,0.6319653987884521,2.4156250953674316,,19.210777282714844,0.6865099237989132,2.612499952316284,,19.56102372168542,0.6305548550109089,2.40625,,19.057244597138702,0.6535954610714612,2.5374999046325684,,19.5418321359884,433507200,137640000,,54968200
2000-06-01,0.6705229878425598,2.5093750953674316,,19.82491111755371,0.6738142236522132,2.5562500953674316,,20.26631765744116,0.6046932492390147,2.3187499046325684,,19.59461205326461,0.615038108994818,2.4437499046325684,,19.767336351481436,903840000,152444000,,94507200
2000-06-02,0.696384608745575,2.893749952316284,,20.36227035522461,0.7504589376729962,2.90625,,20.49661144145135,0.6695825181784248,2.612499952316284,,19.959247096544388,0.7053189235378541,2.6187500953674316,,20.266312436491223,792848000,166450000,,80463200
2000-06-05,0.6869801878929138,2.7249999046325684,,20.534992218017578,0.7166033700804464,2.8125,,20.995590174309562,0.6747546360159188,2.625,,20.266310076847255,0.7020268780267599,2.75156307220459,,20.2711079722253,323668800,136264000,,64400000
2000-06-06,0.6987358331680298,2.528125047683716,,21.37942886352539,0.7278888273411261,2.7281250953674316,,21.456195214920456,0.6794575043287919,2.512500047683716,,20.822872815911175,0.6919182097723099,2.700000047683716,,20.938022343003773,525481600,97062000,,99019000
2000-06-07,0.7264780402183533,2.590625047683716,,21.648109436035156,0.7297693263684689,2.609375,,21.72487578155301,0.6893311358631231,2.5062499046325684,,20.611763771544112,0.7043786297527905,2.59375,,21.26427770844588,337019200,76824000,,76310600
2000-06-08,0.7133121490478516,2.59375,,21.129926681518555,0.7410545916699834,2.671875,,22.147080281991293,0.7006163979323775,2.581249952316284,,20.957202485211862,0.734472069067712,2.628124952316284,,21.9743560856846,238526400,60806000,,94765600
2000-06-09,0.7203658223152161,2.609375,,21.129926681518555,0.7368230088510247,2.6624999046325684,,21.398608764662296,0.7100209606702123,2.59375,,20.976394062579274,0.7278886914460702,2.596874952316284,,21.379417187294887,252358400,38446000,,35710200
2000-06-12,0.686039924621582,2.421875,,20.534992218017578,0.7255377734928462,2.609375,,21.187505989431223,0.6836890343857243,2.3499999046325684,,20.381459565920252,0.7250675753560298,2.609375,,21.187505989431223,290337600,79720000,,49260600
